Frame,Timestamp,Joint,Angle,Status
766,1774369983.1337965,Right Arm,75,Bent
766,1774369983.1337965,Left Leg,178,Extended
766,1774369983.1337965,Right Leg,179,Extended
767,1774369983.1993945,Left Arm,119,Bent
767,1774369983.1993945,Right Arm,75,Bent
767,1774369983.2004082,Left Leg,179,Extended
767,1774369983.201419,Right Leg,179,Extended
768,1774369983.2754679,Left Arm,113,Bent
768,1774369983.2764597,Right Arm,79,Bent
768,1774369983.2764597,Left Leg,178,Extended
768,1774369983.277449,Right Leg,178,Extended
769,1774369983.3379009,Left Arm,106,Bent
769,1774369983.3395221,Right Arm,84,Bent
769,1774369983.3395221,Left Leg,178,Extended
769,1774369983.3395221,Right Leg,179,Extended
770,1774369983.3978362,Left Arm,101,Bent
770,1774369983.3978362,Right Arm,89,Bent
770,1774369983.3978362,Left Leg,179,Extended
770,1774369983.3978362,Right Leg,179,Extended
771,1774369983.4569256,Left Arm,87,Bent
771,1774369983.4579327,Right Arm,120,Bent
771,1774369983.4579327,Left Leg,179,Extended
771,1774369983.4579327,Right Leg,179,Extended
772,1774369983.5171487,Left Arm,81,Bent
772,1774369983.5181355,Right Arm,135,Bent
772,1774369983.5181355,Left Leg,179,Extended
772,1774369983.519134,Right Leg,179,Extended
773,1774369983.5801399,Left Arm,75,Bent
773,1774369983.5811439,Right Arm,144,Bent
773,1774369983.5811439,Left Leg,179,Extended
773,1774369983.5811439,Right Leg,178,Extended
774,1774369983.6426597,Left Arm,69,Bent
774,1774369983.6436477,Right Arm,153,Bent
774,1774369983.6436477,Left Leg,177,Extended
774,1774369983.6436477,Right Leg,179,Extended
775,1774369983.7013412,Left Arm,34,Bent
775,1774369983.7013412,Right Arm,163,Extended
775,1774369983.7023547,Left Leg,178,Extended
775,1774369983.7023547,Right Leg,178,Extended
776,1774369983.76242,Left Arm,27,Bent
776,1774369983.7634213,Right Arm,165,Extended
776,1774369983.7634213,Left Leg,178,Extended
776,1774369983.7634213,Right Leg,179,Extended
777,1774369983.8238127,Left Arm,27,Bent
777,1774369983.8247898,Right Arm,169,Extended
777,1774369983.8247898,Left Leg,178,Extended
777,1774369983.8247898,Right Leg,179,Extended
778,1774369983.887959,Left Arm,29,Bent
778,1774369983.887959,Right Arm,175,Extended
778,1774369983.8890126,Left Leg,178,Extended
778,1774369983.8890126,Right Leg,179,Extended
779,1774369983.9510107,Left Arm,30,Bent
779,1774369983.9520347,Right Arm,179,Extended
779,1774369983.9520347,Left Leg,177,Extended
779,1774369983.9520347,Right Leg,178,Extended
780,1774369984.0245633,Left Arm,29,Bent
780,1774369984.0255466,Right Arm,175,Extended
780,1774369984.0255466,Left Leg,178,Extended
780,1774369984.0265443,Right Leg,179,Extended
781,1774369984.1027625,Left Arm,35,Bent
781,1774369984.104241,Right Arm,163,Extended
781,1774369984.104241,Left Leg,177,Extended
781,1774369984.104241,Right Leg,178,Extended
782,1774369984.184572,Left Arm,50,Bent
782,1774369984.185568,Right Arm,143,Bent
782,1774369984.1865704,Left Leg,179,Extended
782,1774369984.1865704,Right Leg,179,Extended
783,1774369984.2575338,Left Arm,63,Bent
783,1774369984.2575338,Right Arm,137,Bent
783,1774369984.2575338,Left Leg,178,Extended
783,1774369984.258937,Right Leg,179,Extended
784,1774369984.3315597,Left Arm,76,Bent
784,1774369984.3315597,Right Arm,78,Bent
784,1774369984.3325746,Left Leg,179,Extended
784,1774369984.3325746,Right Leg,179,Extended
785,1774369984.390091,Left Arm,57,Bent
785,1774369984.3910904,Right Arm,48,Bent
785,1774369984.3910904,Left Leg,179,Extended
785,1774369984.3910904,Right Leg,178,Extended
786,1774369984.4486282,Left Arm,86,Bent
786,1774369984.449642,Right Arm,24,Bent
786,1774369984.449642,Left Leg,179,Extended
786,1774369984.449642,Right Leg,178,Extended
787,1774369984.510264,Left Arm,69,Bent
787,1774369984.510264,Right Arm,24,Bent
787,1774369984.5112674,Left Leg,179,Extended
787,1774369984.5117779,Right Leg,179,Extended
788,1774369984.5725825,Left Arm,65,Bent
788,1774369984.5725825,Right Arm,23,Bent
788,1774369984.573585,Left Leg,179,Extended
788,1774369984.573585,Right Leg,179,Extended
789,1774369984.6350362,Left Arm,68,Bent
789,1774369984.6360364,Right Arm,24,Bent
789,1774369984.6360364,Left Leg,179,Extended
789,1774369984.6370347,Right Leg,178,Extended
790,1774369984.6929686,Left Arm,62,Bent
790,1774369984.6929686,Right Arm,27,Bent
790,1774369984.6929686,Left Leg,179,Extended
790,1774369984.6929686,Right Leg,178,Extended
791,1774369984.757248,Left Arm,61,Bent
791,1774369984.757248,Right Arm,27,Bent
791,1774369984.757248,Left Leg,179,Extended
791,1774369984.757248,Right Leg,177,Extended
792,1774369984.8209054,Left Arm,56,Bent
792,1774369984.8209054,Right Arm,27,Bent
792,1774369984.8209054,Left Leg,179,Extended
792,1774369984.8220198,Right Leg,177,Extended
793,1774369984.8788764,Left Arm,53,Bent
793,1774369984.8801239,Right Arm,27,Bent
793,1774369984.8801239,Left Leg,179,Extended
793,1774369984.8806567,Right Leg,178,Extended
794,1774369984.9443436,Left Arm,53,Bent
794,1774369984.9443436,Right Arm,25,Bent
794,1774369984.9443436,Left Leg,179,Extended
794,1774369984.9453354,Right Leg,178,Extended
795,1774369985.0158527,Left Arm,50,Bent
795,1774369985.0168483,Right Arm,25,Bent
795,1774369985.0168483,Left Leg,179,Extended
795,1774369985.0178509,Right Leg,178,Extended
796,1774369985.079774,Left Arm,50,Bent
796,1774369985.079774,Right Arm,23,Bent
796,1774369985.08079,Left Leg,179,Extended
796,1774369985.08079,Right Leg,178,Extended
797,1774369985.1419547,Left Arm,52,Bent
797,1774369985.1419547,Right Arm,22,Bent
797,1774369985.1429667,Left Leg,178,Extended
797,1774369985.1429667,Right Leg,178,Extended
798,1774369985.203239,Left Arm,53,Bent
798,1774369985.203239,Right Arm,22,Bent
798,1774369985.203239,Left Leg,179,Extended
798,1774369985.203239,Right Leg,178,Extended
799,1774369985.265472,Left Arm,54,Bent
799,1774369985.265472,Right Arm,23,Bent
799,1774369985.266974,Left Leg,179,Extended
799,1774369985.266974,Right Leg,178,Extended
800,1774369985.327878,Left Arm,53,Bent
800,1774369985.3288815,Right Arm,22,Bent
800,1774369985.3288815,Left Leg,179,Extended
800,1774369985.32988,Right Leg,178,Extended
801,1774369985.3910782,Left Arm,54,Bent
801,1774369985.3920982,Right Arm,21,Bent
801,1774369985.3920982,Left Leg,179,Extended
801,1774369985.3920982,Right Leg,178,Extended
802,1774369985.4468815,Left Arm,53,Bent
802,1774369985.4468815,Right Arm,21,Bent
802,1774369985.4468815,Left Leg,179,Extended
802,1774369985.447883,Right Leg,178,Extended
803,1774369985.508163,Left Arm,51,Bent
803,1774369985.508163,Right Arm,20,Bent
803,1774369985.508163,Left Leg,179,Extended
803,1774369985.5094333,Right Leg,178,Extended
804,1774369985.5711396,Left Arm,51,Bent
804,1774369985.5711396,Right Arm,20,Bent
804,1774369985.5711396,Left Leg,179,Extended
804,1774369985.5721362,Right Leg,178,Extended
805,1774369985.6302574,Left Arm,50,Bent
805,1774369985.6302574,Right Arm,19,Bent
805,1774369985.6302574,Left Leg,179,Extended
805,1774369985.6302574,Right Leg,178,Extended
806,1774369985.6934507,Left Arm,54,Bent
806,1774369985.6944635,Right Arm,17,Bent
806,1774369985.6944635,Left Leg,179,Extended
806,1774369985.6944635,Right Leg,179,Extended
807,1774369985.757184,Left Arm,52,Bent
807,1774369985.757184,Right Arm,17,Bent
807,1774369985.757184,Left Leg,179,Extended
807,1774369985.757184,Right Leg,179,Extended
808,1774369985.8171988,Left Arm,52,Bent
808,1774369985.8171988,Right Arm,18,Bent
808,1774369985.8182015,Left Leg,179,Extended
808,1774369985.8182015,Right Leg,179,Extended
809,1774369985.8770878,Left Arm,53,Bent
809,1774369985.8770878,Right Arm,16,Bent
809,1774369985.8781085,Left Leg,179,Extended
809,1774369985.8781085,Right Leg,179,Extended
810,1774369985.9431314,Left Arm,53,Bent
810,1774369985.9431314,Right Arm,15,Bent
810,1774369985.9431314,Left Leg,179,Extended
810,1774369985.9431314,Right Leg,179,Extended
811,1774369986.0105793,Left Arm,51,Bent
811,1774369986.0115767,Right Arm,14,Bent
811,1774369986.0115767,Left Leg,179,Extended
811,1774369986.0125794,Right Leg,179,Extended
812,1774369986.0755463,Left Arm,51,Bent
812,1774369986.0768385,Right Arm,13,Bent
812,1774369986.0768385,Left Leg,179,Extended
812,1774369986.0768385,Right Leg,179,Extended
813,1774369986.152913,Left Arm,49,Bent
813,1774369986.152913,Right Arm,12,Bent
813,1774369986.152913,Left Leg,179,Extended
813,1774369986.1544237,Right Leg,179,Extended
814,1774369986.2307272,Left Arm,50,Bent
814,1774369986.2317197,Right Arm,9,Bent
814,1774369986.2317197,Left Leg,179,Extended
814,1774369986.2317197,Right Leg,179,Extended
815,1774369986.3043451,Left Arm,49,Bent
815,1774369986.3053684,Right Arm,8,Bent
815,1774369986.3053684,Left Leg,179,Extended
815,1774369986.3053684,Right Leg,179,Extended
816,1774369986.3674784,Left Arm,48,Bent
816,1774369986.3674784,Right Arm,9,Bent
816,1774369986.368489,Left Leg,179,Extended
816,1774369986.368489,Right Leg,179,Extended
817,1774369986.431706,Left Arm,47,Bent
817,1774369986.4328468,Right Arm,9,Bent
817,1774369986.4328468,Left Leg,179,Extended
817,1774369986.4338489,Right Leg,179,Extended
818,1774369986.5009198,Left Arm,45,Bent
818,1774369986.5009198,Right Arm,4,Bent
818,1774369986.5009198,Left Leg,179,Extended
818,1774369986.5009198,Right Leg,179,Extended
819,1774369986.5656269,Left Arm,44,Bent
819,1774369986.5656269,Right Arm,2,Bent
819,1774369986.5656269,Left Leg,179,Extended
819,1774369986.5656269,Right Leg,178,Extended
820,1774369986.6221864,Left Arm,42,Bent
820,1774369986.6221864,Right Arm,4,Bent
820,1774369986.6236947,Left Leg,175,Extended
820,1774369986.6236947,Right Leg,173,Extended
821,1774369986.683787,Left Arm,46,Bent
821,1774369986.6847854,Right Arm,11,Bent
821,1774369986.6847854,Left Leg,175,Extended
821,1774369986.6847854,Right Leg,173,Extended
822,1774369986.7472777,Left Arm,44,Bent
822,1774369986.7482991,Right Arm,13,Bent
822,1774369986.7482991,Left Leg,176,Extended
822,1774369986.7482991,Right Leg,172,Extended
823,1774369986.8102124,Left Arm,42,Bent
823,1774369986.8112068,Right Arm,14,Bent
823,1774369986.8112068,Left Leg,174,Extended
823,1774369986.8112068,Right Leg,172,Extended
824,1774369986.8726327,Left Arm,41,Bent
824,1774369986.8726327,Right Arm,12,Bent
824,1774369986.8736324,Left Leg,171,Extended
824,1774369986.8736324,Right Leg,169,Extended
825,1774369986.9341872,Left Arm,39,Bent
825,1774369986.9352064,Right Arm,16,Bent
825,1774369986.9352064,Left Leg,173,Extended
825,1774369986.9352064,Right Leg,169,Extended
826,1774369986.9990652,Left Arm,36,Bent
826,1774369986.9990652,Right Arm,18,Bent
826,1774369987.0003939,Left Leg,178,Extended
826,1774369987.0003939,Right Leg,171,Extended
827,1774369987.0661225,Left Arm,34,Bent
827,1774369987.0671208,Right Arm,15,Bent
827,1774369987.0671208,Left Leg,177,Extended
827,1774369987.0681229,Right Leg,171,Extended
828,1774369987.131739,Left Arm,32,Bent
828,1774369987.1327991,Right Arm,14,Bent
828,1774369987.1327991,Left Leg,176,Extended
828,1774369987.1327991,Right Leg,169,Extended
829,1774369987.2092097,Left Arm,18,Bent
829,1774369987.2102065,Right Arm,15,Bent
829,1774369987.2102065,Left Leg,176,Extended
829,1774369987.2102065,Right Leg,167,Extended
830,1774369987.293713,Left Arm,13,Bent
830,1774369987.293713,Right Arm,20,Bent
830,1774369987.293713,Left Leg,179,Extended
830,1774369987.295045,Right Leg,160,Extended
831,1774369987.3661854,Left Arm,6,Bent
831,1774369987.3661854,Right Arm,29,Bent
831,1774369987.3671846,Left Leg,171,Extended
831,1774369987.3671846,Right Leg,150,Bent
832,1774369987.4405577,Left Arm,5,Bent
832,1774369987.4415495,Right Arm,18,Bent
832,1774369987.4425561,Left Leg,175,Extended
832,1774369987.443559,Right Leg,176,Extended
833,1774369987.5014672,Left Arm,8,Bent
833,1774369987.5024726,Right Arm,28,Bent
833,1774369987.5024726,Left Leg,175,Extended
833,1774369987.5024726,Right Leg,175,Extended
834,1774369987.5583286,Left Arm,15,Bent
834,1774369987.5583286,Right Arm,25,Bent
834,1774369987.5593288,Left Leg,176,Extended
834,1774369987.5593288,Right Leg,177,Extended
835,1774369987.6192694,Left Arm,4,Bent
835,1774369987.620286,Right Arm,21,Bent
835,1774369987.620286,Left Leg,177,Extended
835,1774369987.620286,Right Leg,179,Extended
836,1774369987.6863391,Left Arm,2,Bent
836,1774369987.6863391,Right Arm,24,Bent
836,1774369987.6863391,Left Leg,178,Extended
836,1774369987.6863391,Right Leg,179,Extended
837,1774369987.7449684,Left Arm,19,Bent
837,1774369987.7449684,Right Arm,66,Bent
837,1774369987.7449684,Left Leg,179,Extended
837,1774369987.7459643,Right Leg,179,Extended
838,1774369987.8077931,Left Arm,20,Bent
838,1774369987.8088324,Right Arm,35,Bent
838,1774369987.8088324,Left Leg,178,Extended
838,1774369987.8088324,Right Leg,179,Extended
839,1774369987.8701284,Left Arm,21,Bent
839,1774369987.8701284,Right Arm,26,Bent
839,1774369987.8715868,Left Leg,178,Extended
839,1774369987.8715868,Right Leg,179,Extended
840,1774369987.9320638,Left Arm,19,Bent
840,1774369987.9320638,Right Arm,27,Bent
840,1774369987.9320638,Left Leg,178,Extended
840,1774369987.9330735,Right Leg,178,Extended
841,1774369987.9969654,Left Arm,15,Bent
841,1774369987.9969654,Right Arm,33,Bent
841,1774369987.9979641,Left Leg,178,Extended
841,1774369987.9979641,Right Leg,179,Extended
842,1774369988.0666087,Left Arm,13,Bent
842,1774369988.067606,Right Arm,21,Bent
842,1774369988.067606,Left Leg,178,Extended
842,1774369988.067606,Right Leg,179,Extended
843,1774369988.130399,Left Arm,12,Bent
843,1774369988.131645,Right Arm,28,Bent
843,1774369988.131645,Left Leg,177,Extended
843,1774369988.131645,Right Leg,175,Extended
844,1774369988.1882918,Left Arm,10,Bent
844,1774369988.1892853,Right Arm,28,Bent
844,1774369988.1892853,Left Leg,177,Extended
844,1774369988.1892853,Right Leg,177,Extended
845,1774369988.2570226,Left Arm,10,Bent
845,1774369988.2570226,Right Arm,32,Bent
845,1774369988.258079,Left Leg,178,Extended
845,1774369988.2591078,Right Leg,178,Extended
846,1774369988.3264933,Left Arm,11,Bent
846,1774369988.327505,Right Arm,36,Bent
846,1774369988.327505,Left Leg,178,Extended
846,1774369988.327505,Right Leg,179,Extended
847,1774369988.4026258,Left Arm,9,Bent
847,1774369988.4026258,Right Arm,39,Bent
847,1774369988.4036217,Left Leg,179,Extended
847,1774369988.4036217,Right Leg,173,Extended
848,1774369988.4701955,Left Arm,9,Bent
848,1774369988.4701955,Right Arm,36,Bent
848,1774369988.4701955,Left Leg,179,Extended
848,1774369988.4711971,Right Leg,174,Extended
849,1774369988.530645,Left Arm,12,Bent
849,1774369988.530645,Right Arm,38,Bent
849,1774369988.531755,Left Leg,179,Extended
849,1774369988.531755,Right Leg,167,Extended
850,1774369988.5924618,Left Arm,11,Bent
850,1774369988.5924618,Right Arm,50,Bent
850,1774369988.5924618,Left Leg,178,Extended
850,1774369988.5935662,Right Leg,175,Extended
851,1774369988.6521335,Left Arm,9,Bent
851,1774369988.6521335,Right Arm,27,Bent
851,1774369988.6531453,Left Leg,178,Extended
851,1774369988.6531453,Right Leg,176,Extended
852,1774369988.71312,Left Arm,11,Bent
852,1774369988.714637,Right Arm,26,Bent
852,1774369988.714637,Left Leg,178,Extended
852,1774369988.714637,Right Leg,177,Extended
853,1774369988.779384,Left Arm,24,Bent
853,1774369988.779384,Right Arm,18,Bent
853,1774369988.780394,Left Leg,178,Extended
853,1774369988.780394,Right Leg,171,Extended
854,1774369988.837297,Left Arm,27,Bent
854,1774369988.8382895,Right Arm,36,Bent
854,1774369988.8382895,Left Leg,178,Extended
854,1774369988.8382895,Right Leg,177,Extended
855,1774369988.9024901,Left Arm,25,Bent
855,1774369988.9024901,Right Arm,44,Bent
855,1774369988.9024901,Left Leg,178,Extended
855,1774369988.903489,Right Leg,179,Extended
856,1774369988.9644947,Left Arm,21,Bent
856,1774369988.9644947,Right Arm,46,Bent
856,1774369988.9644947,Left Leg,179,Extended
856,1774369988.9654956,Right Leg,178,Extended
857,1774369989.0267627,Left Arm,20,Bent
857,1774369989.0267627,Right Arm,54,Bent
857,1774369989.0267627,Left Leg,178,Extended
857,1774369989.0267627,Right Leg,178,Extended
858,1774369989.0968087,Left Arm,26,Bent
858,1774369989.0983238,Right Arm,52,Bent
858,1774369989.0983238,Left Leg,177,Extended
858,1774369989.0993447,Right Leg,179,Extended
859,1774369989.1573527,Left Arm,24,Bent
859,1774369989.1573527,Right Arm,51,Bent
859,1774369989.1587043,Left Leg,177,Extended
859,1774369989.1587043,Right Leg,179,Extended
860,1774369989.220397,Left Arm,24,Bent
860,1774369989.220397,Right Arm,53,Bent
860,1774369989.2214,Left Leg,178,Extended
860,1774369989.2214,Right Leg,178,Extended
861,1774369989.2768273,Left Arm,27,Bent
861,1774369989.2768273,Right Arm,53,Bent
861,1774369989.2768273,Left Leg,178,Extended
861,1774369989.27833,Right Leg,178,Extended
862,1774369989.3388033,Left Arm,25,Bent
862,1774369989.3400028,Right Arm,48,Bent
862,1774369989.3400028,Left Leg,178,Extended
862,1774369989.3400028,Right Leg,178,Extended
863,1774369989.4017835,Left Arm,34,Bent
863,1774369989.4017835,Right Arm,59,Bent
863,1774369989.4017835,Left Leg,178,Extended
863,1774369989.402779,Right Leg,178,Extended
864,1774369989.4641037,Left Arm,39,Bent
864,1774369989.4655232,Right Arm,65,Bent
864,1774369989.4655232,Left Leg,178,Extended
864,1774369989.4655232,Right Leg,179,Extended
865,1774369989.5253968,Left Arm,42,Bent
865,1774369989.5253968,Right Arm,66,Bent
865,1774369989.5253968,Left Leg,179,Extended
865,1774369989.5253968,Right Leg,179,Extended
866,1774369989.5875134,Left Arm,47,Bent
866,1774369989.5875134,Right Arm,66,Bent
866,1774369989.5875134,Left Leg,178,Extended
866,1774369989.5875134,Right Leg,179,Extended
867,1774369989.6485581,Left Arm,59,Bent
867,1774369989.6497588,Right Arm,66,Bent
867,1774369989.6497588,Left Leg,178,Extended
867,1774369989.6497588,Right Leg,179,Extended
868,1774369989.7106447,Left Arm,62,Bent
868,1774369989.7106447,Right Arm,68,Bent
868,1774369989.7106447,Left Leg,174,Extended
868,1774369989.7117026,Right Leg,178,Extended
869,1774369989.771681,Left Arm,63,Bent
869,1774369989.7727625,Right Arm,67,Bent
869,1774369989.7727625,Left Leg,175,Extended
869,1774369989.7727625,Right Leg,179,Extended
870,1774369989.8358653,Left Arm,63,Bent
870,1774369989.8358653,Right Arm,70,Bent
870,1774369989.8358653,Left Leg,175,Extended
870,1774369989.8369062,Right Leg,179,Extended
871,1774369989.8969316,Left Arm,67,Bent
871,1774369989.8969316,Right Arm,74,Bent
871,1774369989.8969316,Left Leg,176,Extended
871,1774369989.8969316,Right Leg,178,Extended
872,1774369989.9575021,Left Arm,74,Bent
872,1774369989.9586413,Right Arm,76,Bent
872,1774369989.9586413,Left Leg,177,Extended
872,1774369989.9586413,Right Leg,179,Extended
873,1774369990.0194786,Left Arm,77,Bent
873,1774369990.0194786,Right Arm,78,Bent
873,1774369990.0194786,Left Leg,177,Extended
873,1774369990.0204725,Right Leg,179,Extended
874,1774369990.08175,Left Arm,83,Bent
874,1774369990.0830033,Right Arm,88,Bent
874,1774369990.0830033,Left Leg,178,Extended
874,1774369990.084319,Right Leg,179,Extended
875,1774369990.1550453,Left Arm,88,Bent
875,1774369990.1560616,Right Arm,95,Bent
875,1774369990.1560616,Left Leg,179,Extended
875,1774369990.1560616,Right Leg,179,Extended
876,1774369990.2152746,Left Arm,93,Bent
876,1774369990.2152746,Right Arm,100,Bent
876,1774369990.2152746,Left Leg,179,Extended
876,1774369990.2162776,Right Leg,179,Extended
877,1774369990.2785485,Left Arm,96,Bent
877,1774369990.279554,Right Arm,104,Bent
877,1774369990.279554,Left Leg,179,Extended
877,1774369990.279554,Right Leg,178,Extended
878,1774369990.3379483,Left Arm,104,Bent
878,1774369990.338935,Right Arm,112,Bent
878,1774369990.338935,Left Leg,178,Extended
878,1774369990.338935,Right Leg,179,Extended
879,1774369990.3999836,Left Arm,105,Bent
879,1774369990.400991,Right Arm,114,Bent
879,1774369990.400991,Left Leg,178,Extended
879,1774369990.400991,Right Leg,179,Extended
880,1774369990.4637532,Left Arm,107,Bent
880,1774369990.464772,Right Arm,114,Bent
880,1774369990.464772,Left Leg,178,Extended
880,1774369990.464772,Right Leg,178,Extended
881,1774369990.5331159,Left Arm,104,Bent
881,1774369990.5341191,Right Arm,113,Bent
881,1774369990.5351164,Left Leg,178,Extended
881,1774369990.5351164,Right Leg,179,Extended
882,1774369990.600153,Left Arm,106,Bent
882,1774369990.600153,Right Arm,114,Bent
882,1774369990.600153,Left Leg,178,Extended
882,1774369990.601177,Right Leg,179,Extended
883,1774369990.663093,Left Arm,106,Bent
883,1774369990.6640937,Right Arm,113,Bent
883,1774369990.6640937,Left Leg,178,Extended
883,1774369990.6640937,Right Leg,179,Extended
884,1774369990.726561,Left Arm,107,Bent
884,1774369990.726561,Right Arm,113,Bent
884,1774369990.726561,Left Leg,178,Extended
884,1774369990.7275834,Right Leg,179,Extended
885,1774369990.7890158,Left Arm,106,Bent
885,1774369990.7890158,Right Arm,113,Bent
885,1774369990.7890158,Left Leg,178,Extended
885,1774369990.7900145,Right Leg,179,Extended
886,1774369990.84875,Left Arm,106,Bent
886,1774369990.84875,Right Arm,112,Bent
886,1774369990.84875,Left Leg,178,Extended
886,1774369990.84875,Right Leg,178,Extended
887,1774369990.9108014,Left Arm,101,Bent
887,1774369990.911806,Right Arm,112,Bent
887,1774369990.9123304,Left Leg,178,Extended
887,1774369990.9123304,Right Leg,178,Extended
888,1774369990.9722514,Left Arm,99,Bent
888,1774369990.9722514,Right Arm,112,Bent
888,1774369990.9722514,Left Leg,178,Extended
888,1774369990.973232,Right Leg,178,Extended
889,1774369991.0376227,Left Arm,93,Bent
889,1774369991.0376227,Right Arm,108,Bent
889,1774369991.0376227,Left Leg,179,Extended
889,1774369991.0376227,Right Leg,178,Extended
890,1774369991.1038759,Left Arm,79,Bent
890,1774369991.1055033,Right Arm,92,Bent
890,1774369991.1055033,Left Leg,179,Extended
890,1774369991.1065187,Right Leg,179,Extended
891,1774369991.1685748,Left Arm,39,Bent
891,1774369991.1685748,Right Arm,47,Bent
891,1774369991.1695855,Left Leg,179,Extended
891,1774369991.1695855,Right Leg,178,Extended
892,1774369991.2261195,Left Arm,27,Bent
892,1774369991.2261195,Right Arm,32,Bent
892,1774369991.2261195,Left Leg,179,Extended
892,1774369991.2271338,Right Leg,178,Extended
893,1774369991.2868812,Left Arm,18,Bent
893,1774369991.2868812,Right Arm,18,Bent
893,1774369991.2878804,Left Leg,179,Extended
893,1774369991.2878804,Right Leg,177,Extended
894,1774369991.3527875,Left Arm,17,Bent
894,1774369991.3527875,Right Arm,15,Bent
894,1774369991.35374,Left Leg,179,Extended
894,1774369991.35374,Right Leg,178,Extended
895,1774369991.4181156,Left Arm,18,Bent
895,1774369991.4181156,Right Arm,15,Bent
895,1774369991.419116,Left Leg,178,Extended
895,1774369991.4196305,Right Leg,177,Extended
896,1774369991.4822164,Left Arm,17,Bent
896,1774369991.483219,Right Arm,15,Bent
896,1774369991.483219,Left Leg,178,Extended
896,1774369991.484215,Right Leg,177,Extended
897,1774369991.550685,Left Arm,17,Bent
897,1774369991.550685,Right Arm,17,Bent
897,1774369991.550685,Left Leg,179,Extended
897,1774369991.550685,Right Leg,176,Extended
898,1774369991.6147604,Left Arm,18,Bent
898,1774369991.6147604,Right Arm,20,Bent
898,1774369991.6147604,Left Leg,179,Extended
898,1774369991.6147604,Right Leg,177,Extended
899,1774369991.6754582,Left Arm,18,Bent
899,1774369991.6754582,Right Arm,22,Bent
899,1774369991.676467,Left Leg,179,Extended
899,1774369991.676467,Right Leg,177,Extended
900,1774369991.7347603,Left Arm,22,Bent
900,1774369991.7357702,Right Arm,37,Bent
900,1774369991.7357702,Left Leg,179,Extended
900,1774369991.7357702,Right Leg,178,Extended
901,1774369991.7989633,Left Arm,36,Bent
901,1774369991.7999437,Right Arm,52,Bent
901,1774369991.7999437,Left Leg,179,Extended
901,1774369991.7999437,Right Leg,179,Extended
902,1774369991.8593924,Left Arm,48,Bent
902,1774369991.8593924,Right Arm,62,Bent
902,1774369991.8603642,Left Leg,179,Extended
902,1774369991.8603642,Right Leg,179,Extended
903,1774369991.9210296,Left Arm,69,Bent
903,1774369991.9210296,Right Arm,76,Bent
903,1774369991.9210296,Left Leg,179,Extended
903,1774369991.9210296,Right Leg,179,Extended
904,1774369991.9822652,Left Arm,91,Bent
904,1774369991.9832554,Right Arm,92,Bent
904,1774369991.9832554,Left Leg,178,Extended
904,1774369991.9832554,Right Leg,179,Extended
905,1774369992.0440702,Left Arm,94,Bent
905,1774369992.0440702,Right Arm,95,Bent
905,1774369992.0440702,Left Leg,178,Extended
905,1774369992.045088,Right Leg,179,Extended
906,1774369992.1088157,Left Arm,96,Bent
906,1774369992.1099432,Right Arm,98,Bent
906,1774369992.1099432,Left Leg,178,Extended
906,1774369992.1109335,Right Leg,179,Extended
907,1774369992.1746447,Left Arm,97,Bent
907,1774369992.1746447,Right Arm,101,Bent
907,1774369992.1746447,Left Leg,179,Extended
907,1774369992.1756468,Right Leg,178,Extended
908,1774369992.2411342,Left Arm,94,Bent
908,1774369992.2421281,Right Arm,97,Bent
908,1774369992.2421281,Left Leg,179,Extended
908,1774369992.2421281,Right Leg,178,Extended
909,1774369992.2974315,Left Arm,95,Bent
909,1774369992.2974315,Right Arm,106,Bent
909,1774369992.2974315,Left Leg,179,Extended
909,1774369992.2974315,Right Leg,179,Extended
910,1774369992.3588378,Left Arm,168,Extended
910,1774369992.3588378,Right Arm,167,Extended
910,1774369992.3593466,Left Leg,178,Extended
910,1774369992.3593466,Right Leg,179,Extended
911,1774369992.426992,Left Arm,164,Extended
911,1774369992.4280965,Right Arm,164,Extended
911,1774369992.4280965,Left Leg,177,Extended
911,1774369992.4291112,Right Leg,179,Extended
912,1774369992.4906907,Left Arm,126,Bent
912,1774369992.491199,Right Arm,61,Bent
912,1774369992.491199,Left Leg,177,Extended
912,1774369992.491199,Right Leg,178,Extended
913,1774369992.5597322,Left Arm,37,Bent
913,1774369992.5597322,Right Arm,116,Bent
913,1774369992.5597322,Left Leg,177,Extended
913,1774369992.5597322,Right Leg,179,Extended
914,1774369992.6170175,Left Arm,86,Bent
914,1774369992.618549,Right Arm,132,Bent
914,1774369992.618549,Left Leg,177,Extended
914,1774369992.618549,Right Leg,179,Extended
915,1774369992.6826491,Left Arm,125,Bent
915,1774369992.6826491,Right Arm,150,Bent
915,1774369992.6826491,Left Leg,177,Extended
915,1774369992.6826491,Right Leg,179,Extended
916,1774369992.7419019,Left Arm,137,Bent
916,1774369992.7419019,Right Arm,150,Bent
916,1774369992.742915,Left Leg,178,Extended
916,1774369992.742915,Right Leg,179,Extended
917,1774369992.804522,Left Arm,152,Bent
917,1774369992.804522,Right Arm,156,Bent
917,1774369992.805518,Left Leg,178,Extended
917,1774369992.805518,Right Leg,179,Extended
918,1774369992.8656857,Left Arm,128,Bent
918,1774369992.8666787,Right Arm,156,Bent
918,1774369992.8666787,Left Leg,177,Extended
918,1774369992.8666787,Right Leg,178,Extended
919,1774369992.9266179,Left Arm,134,Bent
919,1774369992.9266179,Right Arm,154,Bent
919,1774369992.9266179,Left Leg,178,Extended
